,PM2.5,Temp(C),WindDir,Wind Speed(km/h)
2018-04-05 02:00:00,24.6,25.6,50.0,9.0
2018-04-05 03:00:00,24.6,25.6,50.0,9.0
2018-04-05 04:00:00,22.3,25.3,70.0,12.0
2018-04-05 05:00:00,20.4,25.3,70.0,12.0
2018-04-05 06:00:00,21.3,25.3,70.0,12.0
2018-04-05 07:00:00,22.2,25.9,70.0,13.0
2018-04-05 08:00:00,24.0,25.9,70.0,13.0
2018-04-05 09:00:00,23.4,25.9,70.0,13.0
2018-04-05 10:00:00,23.0,28.6,70.0,14.0
2018-04-05 11:00:00,24.3,28.6,70.0,14.0
2018-04-05 12:00:00,25.5,28.6,70.0,14.0
2018-04-05 13:00:00,26.2,30.0,80.0,12.0
2018-04-05 14:00:00,29.3,30.0,80.0,12.0
2018-04-05 15:00:00,29.0,30.0,80.0,12.0
2018-04-05 16:00:00,28.3,29.4,85.0,9.0
2018-04-05 17:00:00,29.1,29.4,85.0,9.0
2018-04-05 18:00:00,25.4,29.4,85.0,9.0
2018-04-05 19:00:00,25.5,26.9,120.0,12.0
2018-04-05 20:00:00,27.8,26.9,120.0,12.0
2018-04-05 21:00:00,26.6,26.9,120.0,12.0
2018-04-05 22:00:00,25.0,26.2,105.0,11.0
2018-04-05 23:00:00,27.6,26.2,105.0,11.0
2018-04-06 00:00:00,24.9,26.2,105.0,11.0
2018-04-06 01:00:00,22.6,25.7,50.0,10.0
2018-04-06 02:00:00,23.3,25.7,50.0,10.0
2018-04-06 03:00:00,22.7,25.7,50.0,10.0
2018-04-06 04:00:00,25.0,25.3,70.0,13.0
2018-04-06 05:00:00,20.4,25.3,70.0,13.0
2018-04-06 06:00:00,20.4,25.3,70.0,13.0
2018-04-06 07:00:00,19.9,25.9,85.0,13.0
2018-04-06 08:00:00,18.8,25.9,85.0,13.0
2018-04-06 09:00:00,20.7,25.9,85.0,13.0
2018-04-06 10:00:00,23.6,28.7,85.0,16.0
2018-04-06 11:00:00,22.2,28.7,85.0,16.0
2018-04-06 12:00:00,21.5,28.7,85.0,16.0
2018-04-06 13:00:00,23.3,29.8,95.0,14.0
2018-04-06 14:00:00,24.8,29.8,95.0,14.0
2018-04-06 15:00:00,28.2,29.8,95.0,14.0
2018-04-06 16:00:00,24.5,29.1,85.0,13.0
2018-04-06 17:00:00,25.5,29.1,85.0,13.0
2018-04-06 18:00:00,25.2,29.1,85.0,13.0
2018-04-06 19:00:00,25.5,26.6,95.0,12.0
2018-04-06 20:00:00,25.5,26.6,95.0,12.0
2018-04-06 21:00:00,23.4,26.6,95.0,12.0
2018-04-06 22:00:00,23.2,26.1,85.0,14.0
2018-04-06 23:00:00,22.9,26.1,85.0,14.0
2018-04-07 00:00:00,21.4,26.1,85.0,14.0
2018-04-07 01:00:00,21.3,25.8,45.0,15.0
2018-04-07 02:00:00,19.1,25.8,45.0,15.0
2018-04-07 03:00:00,18.9,25.8,45.0,15.0
2018-04-07 04:00:00,21.5,25.3,60.0,19.0
2018-04-07 05:00:00,18.7,25.3,60.0,19.0
2018-04-07 06:00:00,15.0,25.3,60.0,19.0
2018-04-07 07:00:00,16.2,25.8,75.0,19.0
2018-04-07 08:00:00,21.9,25.8,75.0,19.0
2018-04-07 09:00:00,22.0,25.8,75.0,19.0
2018-04-07 10:00:00,21.8,28.5,80.0,28.0
2018-04-07 11:00:00,19.9,28.5,80.0,28.0
2018-04-07 12:00:00,22.3,28.5,80.0,28.0
2018-04-07 13:00:00,22.9,30.4,90.0,30.0
2018-04-07 14:00:00,21.3,30.4,90.0,30.0
2018-04-07 15:00:00,21.7,30.4,90.0,30.0
2018-04-07 16:00:00,20.1,29.0,95.0,33.0
2018-04-07 17:00:00,18.9,29.0,95.0,33.0
2018-04-07 18:00:00,17.8,29.0,95.0,33.0
2018-04-07 19:00:00,17.3,27.1,95.0,36.0
2018-04-07 20:00:00,21.2,27.1,95.0,36.0
2018-04-07 21:00:00,18.9,27.1,95.0,36.0
2018-04-07 22:00:00,19.0,26.6,85.0,44.0
2018-04-07 23:00:00,18.5,26.6,85.0,44.0
2018-04-08 00:00:00,18.0,26.6,85.0,44.0
2018-04-08 01:00:00,16.3,25.8,80.0,50.0
2018-04-08 02:00:00,19.2,25.8,80.0,50.0
2018-04-08 03:00:00,20.3,25.8,80.0,50.0
2018-04-08 04:00:00,16.1,25.9,80.0,62.0
2018-04-08 05:00:00,13.5,25.9,80.0,62.0
2018-04-08 06:00:00,13.8,25.9,80.0,62.0
2018-04-08 07:00:00,13.9,26.4,80.0,53.0
2018-04-08 08:00:00,14.7,26.4,80.0,53.0
2018-04-08 09:00:00,16.3,26.4,80.0,53.0
2018-04-08 10:00:00,13.8,28.9,90.0,57.0
2018-04-08 11:00:00,14.8,28.9,90.0,57.0
2018-04-08 12:00:00,16.5,28.9,90.0,57.0
2018-04-08 13:00:00,17.4,30.6,100.0,49.0
2018-04-08 14:00:00,17.6,30.6,100.0,49.0
2018-04-08 15:00:00,17.1,30.6,100.0,49.0
2018-04-08 16:00:00,16.6,29.3,90.0,47.0
2018-04-08 17:00:00,15.786363636363637,29.3,90.0,47.0
2018-04-08 18:00:00,15.786363636363637,29.3,90.0,47.0
2018-04-08 19:00:00,19.2,27.1,90.0,41.0
2018-04-08 20:00:00,15.1,27.1,90.0,41.0
2018-04-08 21:00:00,12.5,27.1,90.0,41.0
2018-04-08 22:00:00,11.4,26.4,90.0,43.0
2018-04-08 23:00:00,13.2,26.4,90.0,43.0
2018-04-09 00:00:00,13.8,26.4,90.0,43.0
2018-04-09 01:00:00,12.3,26.3,85.0,51.0
2018-04-09 02:00:00,15.2,26.3,85.0,51.0
2018-04-09 03:00:00,16.1,26.3,85.0,51.0
2018-04-09 04:00:00,17.208695652173912,26.2,85.0,57.0
2018-04-09 05:00:00,15.7,26.2,85.0,57.0
2018-04-09 06:00:00,18.8,26.2,85.0,57.0
2018-04-09 07:00:00,17.4,26.4,95.0,46.0
2018-04-09 08:00:00,19.0,26.4,95.0,46.0
2018-04-09 09:00:00,16.0,26.4,95.0,46.0
2018-04-09 10:00:00,17.0,28.8,90.0,49.0
2018-04-09 11:00:00,16.1,28.8,90.0,49.0
2018-04-09 12:00:00,23.1,28.8,90.0,49.0
2018-04-09 13:00:00,20.4,30.0,95.0,40.0
2018-04-09 14:00:00,18.5,30.0,95.0,40.0
2018-04-09 15:00:00,19.0,30.0,95.0,40.0
2018-04-09 16:00:00,18.1,29.0,95.0,38.0
2018-04-09 17:00:00,17.5,29.0,95.0,38.0
2018-04-09 18:00:00,16.6,29.0,95.0,38.0
2018-04-09 19:00:00,16.5,27.1,95.0,37.0
2018-04-09 20:00:00,16.6,27.1,95.0,37.0
2018-04-09 21:00:00,15.9,27.1,95.0,37.0
2018-04-09 22:00:00,15.0,26.7,95.0,37.0
2018-04-09 23:00:00,21.2,26.7,95.0,37.0
2018-04-10 00:00:00,12.4,26.7,95.0,37.0
2018-04-10 01:00:00,14.9,26.3,90.0,32.0
2018-04-10 02:00:00,15.7,26.3,90.0,32.0
2018-04-10 03:00:00,15.9,26.3,90.0,32.0
2018-04-10 04:00:00,14.6,26.0,90.0,32.0
2018-04-10 05:00:00,13.2,26.0,90.0,32.0
2018-04-10 06:00:00,11.1,26.0,90.0,32.0
2018-04-10 07:00:00,11.6,26.7,90.0,33.0
2018-04-10 08:00:00,14.0,26.7,90.0,33.0
2018-04-10 09:00:00,14.1,26.7,90.0,33.0
2018-04-10 10:00:00,10.7,29.4,95.0,34.0
2018-04-10 11:00:00,9.9,29.4,95.0,34.0
2018-04-10 12:00:00,12.8,29.4,95.0,34.0
2018-04-10 13:00:00,13.4,30.4,95.0,33.0
2018-04-10 14:00:00,15.0,30.4,95.0,33.0
2018-04-10 15:00:00,15.7,30.4,95.0,33.0
2018-04-10 16:00:00,14.6,29.1,95.0,34.0
2018-04-10 17:00:00,15.3,29.1,95.0,34.0
2018-04-10 18:00:00,14.8,29.1,95.0,34.0
2018-04-10 19:00:00,11.6,27.3,95.0,37.0
2018-04-10 20:00:00,12.4,27.3,95.0,37.0
2018-04-10 21:00:00,11.4,27.3,95.0,37.0
2018-04-10 22:00:00,8.2,27.0,105.0,38.0
2018-04-10 23:00:00,8.1,27.0,105.0,38.0
2018-04-11 00:00:00,8.7,27.0,105.0,38.0
2018-04-11 01:00:00,10.2,26.4,110.0,30.0
2018-04-11 02:00:00,12.0,26.4,110.0,30.0
2018-04-11 03:00:00,12.7,26.4,110.0,30.0
2018-04-11 04:00:00,11.8,26.2,110.0,30.0
2018-04-11 05:00:00,11.7,26.2,110.0,30.0
2018-04-11 06:00:00,13.4,26.2,110.0,30.0
2018-04-11 07:00:00,11.4,26.8,105.0,24.0
2018-04-11 08:00:00,11.1,26.8,105.0,24.0
2018-04-11 09:00:00,12.1,26.8,105.0,24.0
2018-04-11 10:00:00,13.4,29.5,100.0,25.0
2018-04-11 11:00:00,12.7,29.5,100.0,25.0
2018-04-11 12:00:00,14.9,29.5,100.0,25.0
2018-04-11 13:00:00,17.6,30.5,110.0,24.0
2018-04-11 14:00:00,15.6,30.5,110.0,24.0
2018-04-11 15:00:00,16.9,30.5,110.0,24.0
2018-04-11 16:00:00,18.9,29.8,115.0,22.0
2018-04-11 17:00:00,18.6,29.8,115.0,22.0
2018-04-11 18:00:00,17.2,29.8,115.0,22.0
2018-04-11 19:00:00,17.2,27.4,115.0,21.0
2018-04-11 20:00:00,17.5,27.4,115.0,21.0
2018-04-11 21:00:00,14.6,27.4,115.0,21.0
2018-04-11 22:00:00,14.0,26.9,110.0,20.0
2018-04-11 23:00:00,13.7,26.9,110.0,20.0
2018-04-12 00:00:00,13.7,26.9,110.0,20.0
2018-04-12 01:00:00,14.8,26.3,90.0,19.0
2018-04-12 02:00:00,13.2,26.3,90.0,19.0
2018-04-12 03:00:00,13.9,26.3,90.0,19.0
2018-04-12 04:00:00,12.1,26.1,95.0,22.0
2018-04-12 05:00:00,11.8,26.1,95.0,22.0
2018-04-12 06:00:00,13.2,26.1,95.0,22.0
2018-04-12 07:00:00,13.9,26.8,100.0,23.0
2018-04-12 08:00:00,13.6,26.8,100.0,23.0
2018-04-12 09:00:00,12.5,26.8,100.0,23.0
2018-04-12 10:00:00,13.9,29.3,95.0,25.0
2018-04-12 11:00:00,13.8,29.3,95.0,25.0
2018-04-12 12:00:00,11.8,29.3,95.0,25.0
2018-04-12 13:00:00,14.752173913043482,30.4,95.0,25.0
2018-04-12 14:00:00,15.9,30.4,95.0,25.0
2018-04-12 15:00:00,18.5,30.4,95.0,25.0
2018-04-12 16:00:00,18.9,29.5,100.0,23.0
2018-04-12 17:00:00,18.8,29.5,100.0,23.0
2018-04-12 18:00:00,19.4,29.5,100.0,23.0
2018-04-12 19:00:00,16.0,26.8,95.0,23.0
2018-04-12 20:00:00,15.3,26.8,95.0,23.0
2018-04-12 21:00:00,13.7,26.8,95.0,23.0
2018-04-12 22:00:00,15.5,26.4,95.0,23.0
2018-04-12 23:00:00,15.1,26.4,95.0,23.0
2018-04-13 00:00:00,15.5,26.4,95.0,23.0
2018-04-13 01:00:00,17.3,26.1,75.0,18.0
2018-04-13 02:00:00,16.5,26.1,75.0,18.0
2018-04-13 03:00:00,17.7,26.1,75.0,18.0
2018-04-13 04:00:00,15.1,25.8,95.0,20.0
2018-04-13 05:00:00,10.8,25.8,95.0,20.0
2018-04-13 06:00:00,12.0,25.8,95.0,20.0
2018-04-13 07:00:00,11.8,26.3,100.0,21.0
2018-04-13 08:00:00,11.6,26.3,100.0,21.0
2018-04-13 09:00:00,11.2,26.3,100.0,21.0
2018-04-13 10:00:00,10.6,29.0,100.0,23.0
2018-04-13 11:00:00,12.6,29.0,100.0,23.0
2018-04-13 12:00:00,13.5,29.0,100.0,23.0
2018-04-13 13:00:00,15.0,30.2,105.0,23.0
2018-04-13 14:00:00,14.2,30.2,105.0,23.0
2018-04-13 15:00:00,15.4,30.2,105.0,23.0
2018-04-13 16:00:00,14.5,29.6,95.0,28.0
2018-04-13 17:00:00,14.5,29.6,95.0,28.0
2018-04-13 18:00:00,14.2,29.6,95.0,28.0
2018-04-13 19:00:00,13.7,27.0,100.0,31.0
2018-04-13 20:00:00,10.5,27.0,100.0,31.0
2018-04-13 21:00:00,10.7,27.0,100.0,31.0
2018-04-13 22:00:00,14.5,26.9,90.0,33.0
2018-04-13 23:00:00,14.7,26.9,90.0,33.0
2018-04-14 00:00:00,15.3,26.9,90.0,33.0
2018-04-14 01:00:00,12.5,27.2,80.0,33.0
2018-04-14 02:00:00,15.7,27.2,80.0,33.0
2018-04-14 03:00:00,15.0,27.2,80.0,33.0
2018-04-14 04:00:00,12.9,26.9,80.0,38.0
2018-04-14 05:00:00,10.6,26.9,80.0,38.0
2018-04-14 06:00:00,10.6,26.9,80.0,38.0
2018-04-14 07:00:00,10.5,27.4,85.0,34.0
2018-04-14 08:00:00,11.4,27.4,85.0,34.0
2018-04-14 09:00:00,11.0,27.4,85.0,34.0
2018-04-14 10:00:00,13.0,29.8,85.0,33.0
2018-04-14 11:00:00,10.4,29.8,85.0,33.0
2018-04-14 12:00:00,11.834782608695654,29.8,85.0,33.0
2018-04-14 13:00:00,10.7,30.5,95.0,29.0
2018-04-14 14:00:00,10.8,30.5,95.0,29.0
2018-04-14 15:00:00,13.6,30.5,95.0,29.0
2018-04-14 16:00:00,12.3,29.9,90.0,27.0
2018-04-14 17:00:00,11.9,29.9,90.0,27.0
2018-04-14 18:00:00,12.3,29.9,90.0,27.0
2018-04-14 19:00:00,12.3,27.5,100.0,26.0
2018-04-14 20:00:00,10.2,27.5,100.0,26.0
2018-04-14 21:00:00,10.4,27.5,100.0,26.0
2018-04-14 22:00:00,10.0,27.2,100.0,21.0
2018-04-14 23:00:00,8.8,27.2,100.0,21.0
2018-04-15 00:00:00,10.6,27.2,100.0,21.0
2018-04-15 01:00:00,12.08695652173913,26.8,65.0,20.0
2018-04-15 02:00:00,11.6,26.8,65.0,20.0
2018-04-15 03:00:00,10.1,26.8,65.0,20.0
2018-04-15 04:00:00,11.5,26.3,70.0,22.0
2018-04-15 05:00:00,9.4,26.3,70.0,22.0
2018-04-15 06:00:00,9.8,26.3,70.0,22.0
2018-04-15 07:00:00,9.0,26.7,95.0,16.0
2018-04-15 08:00:00,11.9,26.7,95.0,16.0
2018-04-15 09:00:00,11.2,26.7,95.0,16.0
2018-04-15 10:00:00,7.7,29.3,85.0,13.0
2018-04-15 11:00:00,7.3,29.3,85.0,13.0
2018-04-15 12:00:00,9.8,29.3,85.0,13.0
2018-04-15 13:00:00,10.0,30.5,80.0,11.0
2018-04-15 14:00:00,13.3,30.5,80.0,11.0
2018-04-15 15:00:00,14.5,30.5,80.0,11.0
2018-04-15 16:00:00,14.2,30.2,70.0,13.0
2018-04-15 17:00:00,17.1,30.2,70.0,13.0
2018-04-15 18:00:00,17.7,30.2,70.0,13.0
2018-04-15 19:00:00,18.8,27.7,75.0,12.0
2018-04-15 20:00:00,14.5,27.7,75.0,12.0
2018-04-15 21:00:00,14.1,27.7,75.0,12.0
2018-04-15 22:00:00,12.2,27.2,85.0,15.0
2018-04-15 23:00:00,11.7,27.2,85.0,15.0
2018-04-16 00:00:00,11.5,27.2,85.0,15.0
2018-04-16 01:00:00,11.5,26.6,40.0,16.0
2018-04-16 02:00:00,10.6,26.6,40.0,16.0
2018-04-16 03:00:00,9.7,26.6,40.0,16.0
2018-04-16 04:00:00,11.5,26.3,55.0,24.0
2018-04-16 05:00:00,9.4,26.3,55.0,24.0
2018-04-16 06:00:00,10.2,26.3,55.0,24.0
2018-04-16 07:00:00,9.2,26.9,65.0,27.0
2018-04-16 08:00:00,10.1,26.9,65.0,27.0
2018-04-16 09:00:00,13.7,26.9,65.0,27.0
2018-04-16 10:00:00,12.5,29.4,75.0,30.0
2018-04-16 11:00:00,12.4,29.4,75.0,30.0
2018-04-16 12:00:00,13.2,29.4,75.0,30.0
2018-04-16 13:00:00,17.8,30.3,85.0,32.0
2018-04-16 14:00:00,21.0,30.3,85.0,32.0
2018-04-16 15:00:00,21.9,30.3,85.0,32.0
2018-04-16 16:00:00,15.5,29.5,90.0,33.0
2018-04-16 17:00:00,14.5,29.5,90.0,33.0
2018-04-16 18:00:00,14.6,29.5,90.0,33.0
2018-04-16 19:00:00,11.5,27.2,100.0,35.0
2018-04-16 20:00:00,11.7,27.2,100.0,35.0
2018-04-16 21:00:00,10.8,27.2,100.0,35.0
2018-04-16 22:00:00,12.8,26.9,105.0,34.0
2018-04-16 23:00:00,16.2,26.9,105.0,34.0
2018-04-17 00:00:00,15.7,26.9,105.0,34.0
2018-04-17 01:00:00,15.0,26.4,95.0,26.0
2018-04-17 02:00:00,17.0,26.4,95.0,26.0
2018-04-17 03:00:00,14.0,26.4,95.0,26.0
2018-04-17 04:00:00,15.9,25.9,95.0,27.0
2018-04-17 05:00:00,14.7,25.9,95.0,27.0
2018-04-17 06:00:00,13.8,25.9,95.0,27.0
2018-04-17 07:00:00,12.2,26.5,110.0,22.0
2018-04-17 08:00:00,12.1,26.5,110.0,22.0
2018-04-17 09:00:00,12.7,26.5,110.0,22.0
2018-04-17 10:00:00,12.5,29.3,110.0,22.0
2018-04-17 11:00:00,12.8,29.3,110.0,22.0
2018-04-17 12:00:00,13.9,29.3,110.0,22.0
2018-04-17 13:00:00,16.6,30.6,115.0,17.0
2018-04-17 14:00:00,15.7,30.6,115.0,17.0
2018-04-17 15:00:00,20.8,30.6,115.0,17.0
2018-04-17 16:00:00,19.8,29.9,115.0,13.0
2018-04-17 17:00:00,25.7,29.9,115.0,13.0
2018-04-17 18:00:00,25.5,29.9,115.0,13.0
2018-04-17 19:00:00,16.3,27.5,95.0,11.0
2018-04-17 20:00:00,14.0,27.5,95.0,11.0
2018-04-17 21:00:00,16.0,27.5,95.0,11.0
2018-04-17 22:00:00,14.3,27.0,80.0,14.0
2018-04-17 23:00:00,15.0,27.0,80.0,14.0
2018-04-18 00:00:00,13.1,27.0,80.0,14.0
2018-04-18 01:00:00,14.0,26.7,55.0,18.0
2018-04-18 02:00:00,15.6,26.7,55.0,18.0
2018-04-18 03:00:00,15.2,26.7,55.0,18.0
2018-04-18 04:00:00,14.2,26.3,80.0,27.0
2018-04-18 05:00:00,14.4,26.3,80.0,27.0
2018-04-18 06:00:00,14.4,26.3,80.0,27.0
2018-04-18 07:00:00,14.2,27.0,80.0,32.0
2018-04-18 08:00:00,14.5,27.0,80.0,32.0
2018-04-18 09:00:00,15.4,27.0,80.0,32.0
2018-04-18 10:00:00,16.6,29.5,85.0,35.0
2018-04-18 11:00:00,14.4,29.5,85.0,35.0
2018-04-18 12:00:00,15.3,29.5,85.0,35.0
2018-04-18 13:00:00,18.5,30.5,85.0,31.0
2018-04-18 14:00:00,19.2,30.5,85.0,31.0
2018-04-18 15:00:00,18.1,30.5,85.0,31.0
2018-04-18 16:00:00,18.0,29.6,90.0,32.0
2018-04-18 17:00:00,16.1,29.6,90.0,32.0
2018-04-18 18:00:00,16.7,29.6,90.0,32.0
2018-04-18 19:00:00,17.6,27.3,100.0,29.0
2018-04-18 20:00:00,17.6,27.3,100.0,29.0
2018-04-18 21:00:00,16.3,27.3,100.0,29.0
2018-04-18 22:00:00,18.1,26.9,100.0,29.0
2018-04-18 23:00:00,17.8,26.9,100.0,29.0
2018-04-19 00:00:00,15.7,26.9,100.0,29.0
2018-04-19 01:00:00,17.2,26.5,65.0,23.0
2018-04-19 02:00:00,16.4,26.5,65.0,23.0
2018-04-19 03:00:00,16.2,26.5,65.0,23.0
2018-04-19 04:00:00,17.4,26.6,75.0,24.0
2018-04-19 05:00:00,18.4,26.6,75.0,24.0
2018-04-19 06:00:00,16.6,26.6,75.0,24.0
2018-04-19 07:00:00,14.4,27.0,90.0,27.0
2018-04-19 08:00:00,13.7,27.0,90.0,27.0
2018-04-19 09:00:00,11.8,27.0,90.0,27.0
2018-04-19 10:00:00,16.4,29.6,95.0,24.0
2018-04-19 11:00:00,16.6,29.6,95.0,24.0
2018-04-19 12:00:00,16.5,29.6,95.0,24.0
2018-04-19 13:00:00,19.1,30.6,110.0,22.0
2018-04-19 14:00:00,21.1,30.6,110.0,22.0
2018-04-19 15:00:00,19.7,30.6,110.0,22.0
2018-04-19 16:00:00,17.4,30.1,105.0,19.0
2018-04-19 17:00:00,17.4,30.1,105.0,19.0
2018-04-19 18:00:00,18.9,30.1,105.0,19.0
2018-04-19 19:00:00,19.8,27.7,100.0,16.0
2018-04-19 20:00:00,18.3,27.7,100.0,16.0
2018-04-19 21:00:00,19.6,27.7,100.0,16.0
2018-04-19 22:00:00,18.5,27.4,95.0,17.0
2018-04-19 23:00:00,17.2,27.4,95.0,17.0
2018-04-20 00:00:00,16.2,27.4,95.0,17.0
2018-04-20 01:00:00,16.0,26.9,60.0,25.0
2018-04-20 02:00:00,16.9,26.9,60.0,25.0
2018-04-20 03:00:00,16.7,26.9,60.0,25.0
2018-04-20 04:00:00,16.0,26.8,65.0,30.0
2018-04-20 05:00:00,16.9,26.8,65.0,30.0
2018-04-20 06:00:00,15.3,26.8,65.0,30.0
2018-04-20 07:00:00,16.0,27.1,75.0,30.0
2018-04-20 08:00:00,15.5,27.1,75.0,30.0
2018-04-20 09:00:00,19.4,27.1,75.0,30.0
2018-04-20 10:00:00,19.7,29.5,85.0,31.0
2018-04-20 11:00:00,17.3,29.5,85.0,31.0
2018-04-20 12:00:00,20.0,29.5,85.0,31.0
2018-04-20 13:00:00,19.8,30.7,95.0,25.0
2018-04-20 14:00:00,17.1,30.7,95.0,25.0
2018-04-20 15:00:00,20.3,30.7,95.0,25.0
2018-04-20 16:00:00,18.5,29.7,100.0,21.0
2018-04-20 17:00:00,18.8,29.7,100.0,21.0
2018-04-20 18:00:00,20.2,29.7,100.0,21.0
2018-04-20 19:00:00,20.2,27.5,100.0,22.0
2018-04-20 20:00:00,21.2,27.5,100.0,22.0
2018-04-20 21:00:00,18.2,27.5,100.0,22.0
2018-04-20 22:00:00,13.2,27.1,100.0,21.0
2018-04-20 23:00:00,18.1,27.1,100.0,21.0
2018-04-21 00:00:00,15.2,27.1,100.0,21.0
2018-04-21 01:00:00,13.1,26.6,85.0,19.0
2018-04-21 02:00:00,15.4,26.6,85.0,19.0
2018-04-21 03:00:00,16.5,26.6,85.0,19.0
2018-04-21 04:00:00,14.5,26.4,85.0,21.0
2018-04-21 05:00:00,14.6,26.4,85.0,21.0
2018-04-21 06:00:00,15.0,26.4,85.0,21.0
2018-04-21 07:00:00,17.1,26.8,90.0,23.0
2018-04-21 08:00:00,14.4,26.8,90.0,23.0
2018-04-21 09:00:00,14.3,26.8,90.0,23.0
2018-04-21 10:00:00,13.9,29.4,85.0,21.0
2018-04-21 11:00:00,13.5,29.4,85.0,21.0
2018-04-21 12:00:00,14.8,29.4,85.0,21.0
2018-04-21 13:00:00,16.9,30.5,100.0,20.0
2018-04-21 14:00:00,17.1,30.5,100.0,20.0
2018-04-21 15:00:00,18.9,30.5,100.0,20.0
2018-04-21 16:00:00,19.6,29.9,95.0,14.0
2018-04-21 17:00:00,20.1,29.9,95.0,14.0
2018-04-21 18:00:00,18.4,29.9,95.0,14.0
2018-04-21 19:00:00,17.5,27.3,90.0,15.0
2018-04-21 20:00:00,16.3,27.3,90.0,15.0
2018-04-21 21:00:00,17.0,27.3,90.0,15.0
2018-04-21 22:00:00,18.0,26.9,80.0,16.0
2018-04-21 23:00:00,19.6,26.9,80.0,16.0
2018-04-22 00:00:00,14.7,26.9,80.0,16.0
2018-04-22 01:00:00,15.5,26.3,60.0,15.0
2018-04-22 02:00:00,15.7,26.3,60.0,15.0
2018-04-22 03:00:00,17.1,26.3,60.0,15.0
2018-04-22 04:00:00,16.1,25.9,80.0,18.0
2018-04-22 05:00:00,16.1,25.9,80.0,18.0
2018-04-22 06:00:00,15.1,25.9,80.0,18.0
2018-04-22 07:00:00,15.1,26.5,90.0,20.0
2018-04-22 08:00:00,14.5,26.5,90.0,20.0
2018-04-22 09:00:00,15.4,26.5,90.0,20.0
2018-04-22 10:00:00,13.2,29.1,90.0,19.0
2018-04-22 11:00:00,14.9,29.1,90.0,19.0
2018-04-22 12:00:00,16.7,29.1,90.0,19.0
2018-04-22 13:00:00,19.5,30.4,95.0,16.0
2018-04-22 14:00:00,18.1,30.4,95.0,16.0
2018-04-22 15:00:00,17.5,30.4,95.0,16.0
2018-04-22 16:00:00,17.0,29.6,90.0,7.0
2018-04-22 17:00:00,16.6,29.6,90.0,7.0
2018-04-22 18:00:00,18.1,29.6,90.0,7.0
2018-04-22 19:00:00,22.1,27.3,50.0,6.0
2018-04-22 20:00:00,19.9,27.3,50.0,6.0
2018-04-22 21:00:00,19.6,27.3,50.0,6.0
2018-04-22 22:00:00,16.9,26.9,10.0,8.0
2018-04-22 23:00:00,18.0,26.9,10.0,8.0
2018-04-23 00:00:00,16.5,26.9,10.0,8.0
2018-04-23 01:00:00,17.0,26.2,355.0,12.0
2018-04-23 02:00:00,17.4,26.2,355.0,12.0
2018-04-23 03:00:00,21.1,26.2,355.0,12.0
2018-04-23 04:00:00,14.8,25.6,5.0,11.0
2018-04-23 05:00:00,13.2,25.6,5.0,11.0
2018-04-23 06:00:00,18.9,25.6,5.0,11.0
2018-04-23 07:00:00,19.9,26.2,50.0,5.0
2018-04-23 08:00:00,12.4,26.2,50.0,5.0
2018-04-23 09:00:00,12.6,26.2,50.0,5.0
2018-04-23 10:00:00,14.2,29.5,25.0,6.0
2018-04-23 11:00:00,14.3,29.5,25.0,6.0
2018-04-23 12:00:00,14.7,29.5,25.0,6.0
2018-04-23 13:00:00,16.6,30.8,15.0,7.0
2018-04-23 14:00:00,17.0,30.8,15.0,7.0
2018-04-23 15:00:00,27.4,30.8,15.0,7.0
2018-04-23 16:00:00,27.9,30.5,350.0,5.0
2018-04-23 17:00:00,25.4,30.5,350.0,5.0
2018-04-23 18:00:00,24.4,30.5,350.0,5.0
2018-04-23 19:00:00,18.439130434782605,27.7,50.0,6.0
2018-04-23 20:00:00,21.4,27.7,50.0,6.0
2018-04-23 21:00:00,21.3,27.7,50.0,6.0
2018-04-23 22:00:00,21.2,27.3,60.0,8.0
2018-04-23 23:00:00,14.5,27.3,60.0,8.0
2018-04-24 00:00:00,14.9,27.3,60.0,8.0
2018-04-24 01:00:00,18.5,26.3,45.0,7.0
2018-04-24 02:00:00,17.7,26.3,45.0,7.0
2018-04-24 03:00:00,18.5,26.3,45.0,7.0
2018-04-24 04:00:00,16.6,25.8,55.0,7.0
2018-04-24 05:00:00,15.7,25.8,55.0,7.0
2018-04-24 06:00:00,15.6,25.8,55.0,7.0
2018-04-24 07:00:00,24.0,26.7,80.0,5.0
2018-04-24 08:00:00,14.9,26.7,80.0,5.0
2018-04-24 09:00:00,10.8,26.7,80.0,5.0
2018-04-24 10:00:00,11.8,30.3,70.0,2.0
2018-04-24 11:00:00,12.2,30.3,70.0,2.0
2018-04-24 12:00:00,14.509090909090908,30.3,70.0,2.0
2018-04-24 13:00:00,9.9,31.4,255.0,6.0
2018-04-24 14:00:00,13.5,31.4,255.0,6.0
2018-04-24 15:00:00,14.509090909090908,31.4,255.0,6.0
2018-04-24 16:00:00,13.5,31.6,265.0,10.0
2018-04-24 17:00:00,13.5,31.6,265.0,10.0
2018-04-24 18:00:00,13.9,31.6,265.0,10.0
2018-04-24 19:00:00,11.6,28.7,330.0,6.0
2018-04-24 20:00:00,12.2,28.7,330.0,6.0
2018-04-24 21:00:00,12.2,28.7,330.0,6.0
2018-04-24 22:00:00,14.8,27.7,350.0,6.0
2018-04-24 23:00:00,12.9,27.7,350.0,6.0
2018-04-25 00:00:00,13.8,27.7,350.0,6.0
2018-04-25 01:00:00,15.8,27.1,225.0,4.0
